transaction_id,transaction_date,customer_id,state,age_group,customer_segment,risk_tier,merchant_category,payment_channel,payment_method,device_type,transaction_amount,fee_amount,transaction_status,failure_reason,risk_score,risk_flag
TXN0000182,2025-03-20,CUST00360,GA,55+,Standard,Medium,Utilities,Web,ACH,iOS,157.32,0.94,Completed,None,19,Low Risk
TXN0000183,2025-02-11,CUST00088,AZ,18-24,Standard,Low,Utilities,Web,Debit Card,iOS,97.72,1.17,Completed,None,1,Low Risk
TXN0000184,2025-05-21,CUST00005,OH,18-24,Standard,Low,Retail,Web,Debit Card,iOS,17.0,0.2,Completed,None,15,Low Risk
TXN0000185,2025-03-26,CUST00644,PA,45-54,Standard,Medium,Digital Services,Web,Debit Card,iOS,25.78,0.31,Completed,None,21,Low Risk
TXN0000186,2025-03-23,CUST00384,PA,18-24,Standard,Low,Retail,Mobile App,Credit Card,Android,122.36,2.69,Completed,None,11,Low Risk
TXN0000187,2025-03-22,CUST00140,VA,55+,Premium,Low,Subscription,Mobile App,Debit Card,Desktop,15.19,0.18,Completed,None,13,Low Risk
TXN0000188,2025-03-12,CUST00267,MA,45-54,Standard,High,Entertainment,Mobile App,ACH,POS,41.8,0.25,Completed,None,46,Medium Risk
TXN0000189,2025-03-20,CUST00286,FL,35-44,Standard,Medium,Retail,Mobile App,Credit Card,iOS,38.99,0.86,Completed,None,19,Low Risk
TXN0000190,2025-05-18,CUST00235,VA,25-34,Premium,Medium,Utilities,Web,Credit Card,Desktop,61.59,1.35,Completed,None,15,Low Risk
TXN0000191,2025-05-29,CUST00241,OH,18-24,Standard,Medium,Retail,API,Debit Card,iOS,114.58,1.37,Completed,None,40,Medium Risk
TXN0000192,2025-06-17,CUST00444,GA,25-34,Premium,Medium,Healthcare,Mobile App,Debit Card,Desktop,106.45,1.28,Completed,None,24,Low Risk
TXN0000193,2025-02-04,CUST00336,MA,45-54,Small Business,Medium,Retail,Web,Debit Card,Android,31.89,0.38,Completed,None,20,Low Risk
TXN0000194,2025-05-12,CUST00098,IL,35-44,Standard,Low,Grocery,Mobile App,Credit Card,Android,21.96,0.48,Completed,None,4,Low Risk
TXN0000195,2025-05-04,CUST00455,TX,55+,Standard,Low,Money Transfer,Mobile App,ACH,iOS,129.36,0.78,Completed,None,22,Low Risk
TXN0000196,2025-01-11,CUST00314,GA,18-24,Standard,Low,Restaurants,Web,ACH,Android,7.33,0.04,Completed,None,1,Low Risk
TXN0000197,2025-01-11,CUST00613,CO,25-34,Standard,Low,Subscription,Mobile App,ACH,Android,56.2,0.34,Completed,None,8,Low Risk
TXN0000198,2025-05-29,CUST00082,OH,25-34,Premium,High,Retail,Mobile App,Credit Card,Android,58.13,1.28,Completed,None,37,Low Risk
TXN0000199,2025-05-13,CUST00310,OH,45-54,Premium,Low,Digital Services,Card Terminal,Debit Card,Android,53.2,0.64,Completed,None,11,Low Risk
TXN0000200,2025-05-05,CUST00328,GA,45-54,Premium,Low,Entertainment,API,Debit Card,POS,88.24,1.06,Completed,None,17,Low Risk
TXN0000201,2025-01-20,CUST00376,FL,45-54,Standard,Low,Retail,Mobile App,Debit Card,iOS,6.92,0.08,Completed,None,3,Low Risk
TXN0000202,2025-06-19,CUST00127,GA,18-24,Small Business,High,Utilities,API,ACH,Android,138.23,0.83,Completed,None,51,Medium Risk
TXN0000203,2025-06-01,CUST00359,WA,18-24,Premium,Low,Utilities,API,Debit Card,iOS,51.36,0.62,Completed,None,15,Low Risk
TXN0000204,2025-02-04,CUST00560,NY,35-44,Premium,Medium,Restaurants,Mobile App,Credit Card,iOS,45.48,1.0,Completed,None,20,Low Risk
TXN0000205,2025-05-13,CUST00312,AZ,35-44,Standard,Low,Subscription,Web,Credit Card,iOS,141.11,3.1,Completed,None,9,Low Risk
TXN0000206,2025-01-22,CUST00058,CO,55+,Standard,Low,Utilities,Web,Credit Card,Android,350.72,7.72,Completed,None,13,Low Risk
TXN0000207,2025-06-03,CUST00241,OH,18-24,Standard,Medium,Grocery,Web,ACH,Android,71.67,0.43,Completed,None,20,Low Risk
TXN0000208,2025-06-25,CUST00502,MA,45-54,Standard,Low,Digital Services,Mobile App,Credit Card,iOS,65.54,1.44,Completed,None,3,Low Risk
TXN0000209,2025-01-05,CUST00085,AZ,18-24,Premium,Low,Utilities,API,Credit Card,Android,211.57,4.65,Completed,None,13,Low Risk
TXN0000210,2025-02-15,CUST00111,AZ,18-24,Standard,Low,Retail,Web,Debit Card,Desktop,43.2,0.52,Completed,None,3,Low Risk
TXN0000211,2025-01-24,CUST00172,NC,18-24,Standard,Low,Retail,Mobile App,Credit Card,Desktop,126.1,2.77,Completed,None,13,Low Risk
TXN0000212,2025-05-14,CUST00289,PA,35-44,Standard,Low,Travel,API,Credit Card,Android,105.98,2.33,Completed,None,25,Low Risk
TXN0000213,2025-04-08,CUST00372,IL,35-44,Premium,Medium,Digital Services,API,Wallet Balance,Desktop,89.08,0.36,Completed,None,38,Low Risk
TXN0000214,2025-02-04,CUST00478,FL,35-44,Standard,Medium,Digital Services,API,Wallet Balance,iOS,142.09,0.57,Completed,None,38,Low Risk
TXN0000215,2025-03-07,CUST00353,GA,45-54,Standard,Medium,Utilities,Web,ACH,Android,235.64,1.41,Completed,None,15,Low Risk
TXN0000216,2025-04-07,CUST00480,IL,55+,Premium,Low,Restaurants,Web,Debit Card,Android,42.58,0.51,Completed,None,8,Low Risk
TXN0000217,2025-03-08,CUST00625,NY,45-54,Standard,Medium,Money Transfer,Mobile App,Debit Card,iOS,141.36,1.7,Completed,None,36,Low Risk
TXN0000218,2025-04-16,CUST00435,MA,35-44,Standard,Low,Retail,Web,Debit Card,Android,140.51,1.69,Completed,None,9,Low Risk
TXN0000219,2025-05-28,CUST00257,CA,55+,Premium,Low,Digital Services,Web,ACH,POS,118.63,0.71,Completed,None,7,Low Risk
TXN0000220,2025-04-25,CUST00442,CA,45-54,Standard,Low,Entertainment,Card Terminal,Debit Card,Android,74.57,0.89,Completed,None,1,Low Risk
TXN0000221,2025-02-11,CUST00423,MA,18-24,Premium,Low,Travel,Web,ACH,Desktop,245.27,1.47,Completed,None,13,Low Risk
TXN0000222,2025-01-23,CUST00017,OH,18-24,Premium,Medium,Grocery,Mobile App,Debit Card,iOS,71.48,0.86,Completed,None,27,Low Risk
TXN0000223,2025-06-07,CUST00169,GA,45-54,Standard,Low,Restaurants,Mobile App,Wallet Balance,iOS,108.88,0.44,Completed,None,5,Low Risk
TXN0000224,2025-06-13,CUST00646,CO,35-44,Standard,Medium,Retail,Mobile App,ACH,POS,29.6,0.18,Completed,None,21,Low Risk
TXN0000225,2025-01-09,CUST00360,GA,55+,Standard,Medium,Entertainment,Web,Credit Card,Android,171.97,3.78,Completed,None,26,Low Risk
TXN0000226,2025-03-03,CUST00481,AZ,25-34,Premium,Medium,Restaurants,Card Terminal,Debit Card,iOS,56.49,0.68,Completed,None,27,Low Risk
TXN0000227,2025-04-14,CUST00112,GA,55+,Standard,Low,Retail,Web,ACH,iOS,183.06,1.1,Completed,None,9,Low Risk
TXN0000228,2025-05-24,CUST00029,NJ,35-44,Standard,Medium,Money Transfer,Mobile App,Wallet Balance,iOS,89.24,0.36,Completed,None,36,Low Risk
TXN0000229,2025-04-27,CUST00646,CO,35-44,Standard,Medium,Money Transfer,Web,Debit Card,Android,206.32,2.48,Completed,None,32,Low Risk
TXN0000230,2025-05-09,CUST00147,WA,25-34,Premium,Low,Digital Services,Card Terminal,ACH,API,8.99,0.05,Completed,None,8,Low Risk
TXN0000231,2025-06-27,CUST00471,IL,45-54,Standard,Low,Travel,Mobile App,Credit Card,iOS,212.41,4.67,Completed,None,14,Low Risk
TXN0000232,2025-06-24,CUST00244,VA,35-44,Standard,Low,Retail,Web,Debit Card,iOS,106.42,1.28,Completed,None,7,Low Risk
TXN0000233,2025-06-23,CUST00214,VA,25-34,Premium,Low,Restaurants,API,Credit Card,Android,244.91,5.39,Completed,None,18,Low Risk
TXN0000234,2025-03-05,CUST00035,NY,55+,Standard,Low,Digital Services,Mobile App,ACH,iOS,130.93,0.79,Completed,None,5,Low Risk
TXN0000235,2025-05-02,CUST00547,AZ,18-24,Premium,Low,Digital Services,Mobile App,Credit Card,iOS,148.86,3.27,Completed,None,6,Low Risk
TXN0000236,2025-05-08,CUST00414,AZ,35-44,Premium,Low,Healthcare,Mobile App,Debit Card,iOS,55.71,0.67,Completed,None,7,Low Risk
TXN0000237,2025-06-08,CUST00140,VA,55+,Premium,Low,Digital Services,API,Debit Card,iOS,209.09,2.51,Completed,None,25,Low Risk
TXN0000238,2025-06-07,CUST00318,TX,35-44,Small Business,Low,Grocery,API,Wallet Balance,Desktop,93.03,0.37,Completed,None,20,Low Risk
TXN0000239,2025-05-07,CUST00549,VA,35-44,Standard,Medium,Money Transfer,API,Credit Card,iOS,186.86,4.11,Completed,None,48,Medium Risk
TXN0000240,2025-04-12,CUST00100,AZ,18-24,Standard,Low,Utilities,Web,Debit Card,Desktop,119.78,1.44,Completed,None,1,Low Risk
TXN0000241,2025-05-09,CUST00509,IL,55+,Small Business,Low,Digital Services,API,ACH,Android,124.92,0.75,Completed,None,24,Low Risk
TXN0000242,2025-03-22,CUST00112,GA,55+,Standard,Low,Restaurants,Mobile App,Debit Card,Android,45.7,0.55,Completed,None,8,Low Risk
TXN0000243,2025-02-17,CUST00464,CO,18-24,Standard,Medium,Retail,Mobile App,Credit Card,Android,89.34,1.97,Completed,None,30,Low Risk
TXN0000244,2025-04-19,CUST00074,NY,45-54,Small Business,Medium,Utilities,Web,Debit Card,POS,231.33,2.78,Completed,None,20,Low Risk
TXN0000245,2025-05-27,CUST00036,GA,25-34,Standard,Low,Grocery,Web,Debit Card,iOS,57.0,0.68,Completed,None,7,Low Risk
TXN0000246,2025-05-23,CUST00437,VA,18-24,Premium,Medium,Travel,Mobile App,Debit Card,API,377.41,4.53,Completed,None,15,Low Risk
TXN0000247,2025-02-15,CUST00005,OH,18-24,Standard,Low,Travel,Mobile App,ACH,Android,50.57,0.3,Completed,None,10,Low Risk
TXN0000248,2025-05-05,CUST00479,PA,25-34,Standard,High,Digital Services,Web,Credit Card,Android,95.49,2.1,Completed,None,36,Low Risk
TXN0000249,2025-02-25,CUST00019,CO,35-44,Standard,High,Entertainment,Mobile App,Credit Card,Android,55.97,1.23,Completed,None,46,Medium Risk
TXN0000250,2025-04-03,CUST00262,TX,55+,Standard,Medium,Retail,Card Terminal,Debit Card,iOS,28.09,0.34,Completed,None,21,Low Risk
TXN0000251,2025-05-28,CUST00181,FL,45-54,Standard,Low,Retail,Web,Debit Card,Desktop,113.94,1.37,Completed,None,15,Low Risk
TXN0000252,2025-04-25,CUST00416,PA,25-34,Standard,Low,Money Transfer,Mobile App,Debit Card,Android,292.39,3.51,Completed,None,20,Low Risk
TXN0000253,2025-06-13,CUST00247,NY,45-54,Small Business,Low,Entertainment,Mobile App,Credit Card,Android,84.5,1.86,Completed,None,2,Low Risk
TXN0000254,2025-01-21,CUST00603,TX,35-44,Standard,Medium,Utilities,Mobile App,Debit Card,iOS,130.08,1.56,Completed,None,27,Low Risk
TXN0000255,2025-03-11,CUST00010,NC,35-44,Standard,Medium,Money Transfer,API,Wallet Balance,Desktop,201.14,0.8,Completed,None,54,Medium Risk
TXN0000256,2025-04-16,CUST00223,IL,55+,Standard,Low,Utilities,API,Debit Card,iOS,40.71,0.49,Completed,None,12,Low Risk
TXN0000257,2025-02-23,CUST00079,CO,18-24,Standard,Low,Utilities,Mobile App,Debit Card,POS,75.32,0.9,Completed,None,0,Low Risk
TXN0000258,2025-04-12,CUST00014,NJ,18-24,Standard,Low,Retail,Card Terminal,Debit Card,Android,142.8,1.71,Completed,None,12,Low Risk
TXN0000259,2025-03-21,CUST00590,FL,25-34,Standard,Low,Utilities,Web,Credit Card,iOS,203.78,4.48,Completed,None,5,Low Risk
TXN0000260,2025-01-08,CUST00488,MA,55+,Standard,Low,Grocery,Mobile App,Wallet Balance,POS,34.58,0.14,Completed,None,8,Low Risk
TXN0000261,2025-05-21,CUST00538,FL,55+,Standard,Low,Travel,Card Terminal,Credit Card,iOS,112.51,2.48,Completed,None,13,Low Risk
TXN0000262,2025-05-15,CUST00250,VA,55+,Standard,Low,Restaurants,Web,Wallet Balance,Android,5.0,0.02,Completed,None,2,Low Risk
TXN0000263,2025-04-24,CUST00038,FL,45-54,Premium,Low,Digital Services,Mobile App,Debit Card,iOS,174.68,2.1,Completed,None,4,Low Risk
TXN0000264,2025-03-30,CUST00138,NC,45-54,Standard,Medium,Digital Services,Web,Credit Card,Android,157.5,3.46,Completed,None,24,Low Risk
TXN0000265,2025-01-03,CUST00464,CO,18-24,Standard,Medium,Healthcare,API,Credit Card,Desktop,56.64,1.25,Completed,None,31,Low Risk
TXN0000266,2025-04-16,CUST00463,CO,18-24,Standard,Medium,Money Transfer,Mobile App,Debit Card,Desktop,168.71,2.02,Completed,None,42,Medium Risk
TXN0000267,2025-02-26,CUST00113,PA,55+,Standard,Medium,Digital Services,Mobile App,Debit Card,Desktop,9.39,0.11,Completed,None,23,Low Risk
TXN0000268,2025-03-14,CUST00283,OH,45-54,Premium,Low,Restaurants,Web,Debit Card,iOS,71.01,0.85,Completed,None,4,Low Risk
TXN0000269,2025-03-16,CUST00401,NY,55+,Small Business,Low,Grocery,Mobile App,Credit Card,Desktop,59.42,1.31,Completed,None,10,Low Risk
TXN0000270,2025-01-05,CUST00489,MA,45-54,Premium,Low,Utilities,Card Terminal,Debit Card,API,14.34,0.17,Completed,None,4,Low Risk
TXN0000271,2025-04-23,CUST00286,FL,35-44,Standard,Medium,Healthcare,Mobile App,Debit Card,Android,166.37,2.0,Completed,None,24,Low Risk
TXN0000272,2025-05-08,CUST00084,TX,35-44,Premium,Medium,Subscription,Mobile App,ACH,iOS,202.29,1.21,Completed,None,19,Low Risk
TXN0000273,2025-01-15,CUST00466,NY,35-44,Standard,Low,Digital Services,Mobile App,Credit Card,iOS,70.78,1.56,Completed,None,8,Low Risk
TXN0000274,2025-04-08,CUST00160,NJ,55+,Standard,Low,Entertainment,Mobile App,ACH,iOS,204.94,1.23,Completed,None,14,Low Risk
TXN0000275,2025-03-05,CUST00187,NC,45-54,Standard,Low,Healthcare,Mobile App,Credit Card,Desktop,22.15,0.49,Completed,None,6,Low Risk
TXN0000276,2025-05-02,CUST00329,VA,55+,Premium,Medium,Travel,Card Terminal,Wallet Balance,iOS,304.66,1.22,Completed,None,18,Low Risk
TXN0000277,2025-03-06,CUST00104,VA,55+,Standard,Low,Retail,Mobile App,Debit Card,iOS,57.77,0.69,Completed,None,3,Low Risk
TXN0000278,2025-03-02,CUST00168,OH,55+,Premium,Low,Restaurants,Mobile App,Debit Card,iOS,184.54,2.21,Completed,None,7,Low Risk
TXN0000279,2025-01-03,CUST00294,VA,55+,Standard,Low,Subscription,Web,Credit Card,Android,65.7,1.45,Completed,None,2,Low Risk
TXN0000280,2025-03-05,CUST00107,PA,45-54,Standard,Medium,Utilities,Mobile App,Credit Card,POS,208.73,4.59,Completed,None,16,Low Risk
TXN0000281,2025-01-16,CUST00029,NJ,35-44,Standard,Medium,Digital Services,Mobile App,Credit Card,iOS,85.03,1.87,Completed,None,25,Low Risk
TXN0000282,2025-05-23,CUST00217,CO,45-54,Small Business,Low,Entertainment,API,ACH,Android,118.65,0.71,Completed,None,22,Low Risk
TXN0000283,2025-04-02,CUST00043,TX,55+,Standard,Low,Healthcare,Mobile App,Debit Card,Desktop,100.15,1.2,Completed,None,15,Low Risk
TXN0000284,2025-02-18,CUST00599,CA,35-44,Standard,Low,Retail,Web,Debit Card,Android,5.0,0.06,Completed,None,5,Low Risk
TXN0000285,2025-01-18,CUST00239,WA,55+,Standard,Low,Retail,Mobile App,ACH,Android,160.95,0.97,Completed,None,12,Low Risk
TXN0000286,2025-02-17,CUST00266,VA,55+,Premium,Medium,Money Transfer,Web,Debit Card,Android,423.62,5.08,Completed,None,32,Low Risk
TXN0000287,2025-06-18,CUST00086,PA,35-44,Standard,Medium,Subscription,API,Debit Card,Android,26.32,0.32,Completed,None,29,Low Risk
TXN0000288,2025-06-06,CUST00153,GA,25-34,Standard,Low,Digital Services,Mobile App,Debit Card,iOS,86.81,1.04,Completed,None,1,Low Risk
TXN0000289,2025-02-03,CUST00129,FL,45-54,Premium,Low,Utilities,Mobile App,Debit Card,iOS,96.38,0.0,Failed,Bank Network Error,32,Low Risk
TXN0000290,2025-06-18,CUST00125,PA,18-24,Standard,Low,Retail,Web,Credit Card,iOS,115.15,2.53,Completed,None,2,Low Risk
TXN0000291,2025-01-04,CUST00584,PA,55+,Standard,Low,Money Transfer,Mobile App,Credit Card,POS,181.98,4.0,Completed,None,16,Low Risk
TXN0000292,2025-04-03,CUST00193,GA,45-54,Small Business,Low,Retail,Card Terminal,Credit Card,Android,75.05,1.65,Completed,None,8,Low Risk
TXN0000293,2025-05-16,CUST00402,CO,25-34,Standard,Low,Grocery,Mobile App,Debit Card,POS,151.63,1.82,Completed,None,3,Low Risk
TXN0000294,2025-01-26,CUST00230,NJ,35-44,Standard,Low,Healthcare,Web,Debit Card,Android,52.29,0.63,Completed,None,5,Low Risk
TXN0000295,2025-05-23,CUST00103,OH,25-34,Standard,Medium,Healthcare,Mobile App,Debit Card,Android,135.43,1.63,Completed,None,29,Low Risk
TXN0000296,2025-06-29,CUST00162,MA,55+,Standard,Low,Restaurants,API,Debit Card,iOS,41.66,0.5,Completed,None,20,Low Risk
TXN0000297,2025-06-18,CUST00617,IL,45-54,Standard,Low,Utilities,Card Terminal,Credit Card,Android,101.53,2.23,Completed,None,10,Low Risk
TXN0000298,2025-04-06,CUST00005,OH,18-24,Standard,Low,Travel,Web,ACH,iOS,172.47,1.03,Completed,None,6,Low Risk
TXN0000299,2025-04-07,CUST00045,TX,18-24,Premium,Medium,Healthcare,Card Terminal,Debit Card,API,47.53,0.57,Completed,None,27,Low Risk
TXN0000300,2025-01-01,CUST00531,CA,35-44,Standard,Low,Healthcare,Card Terminal,Credit Card,Android,5.0,0.11,Completed,None,9,Low Risk
TXN0000301,2025-01-02,CUST00396,NJ,45-54,Standard,Low,Digital Services,Mobile App,ACH,iOS,53.3,0.32,Completed,None,8,Low Risk
TXN0000302,2025-05-22,CUST00649,MA,25-34,Premium,Medium,Retail,Web,Credit Card,iOS,107.35,2.36,Completed,None,19,Low Risk
TXN0000303,2025-02-05,CUST00255,NY,45-54,Standard,Low,Digital Services,API,Debit Card,iOS,26.19,0.31,Completed,None,22,Low Risk
TXN0000304,2025-05-26,CUST00128,NY,45-54,Standard,Low,Money Transfer,Web,ACH,Desktop,520.0,3.12,Completed,None,43,Medium Risk
TXN0000305,2025-06-02,CUST00449,FL,35-44,Standard,High,Restaurants,Mobile App,ACH,Android,69.27,0.42,Completed,None,45,Medium Risk
TXN0000306,2025-03-31,CUST00298,GA,25-34,Standard,Low,Money Transfer,Mobile App,Wallet Balance,iOS,630.15,2.52,Completed,None,40,Medium Risk
TXN0000307,2025-06-12,CUST00113,PA,55+,Standard,Medium,Healthcare,Mobile App,Debit Card,iOS,96.36,1.16,Completed,None,19,Low Risk
TXN0000308,2025-03-25,CUST00597,NJ,18-24,Standard,Low,Retail,Mobile App,Debit Card,Desktop,6.89,0.08,Completed,None,14,Low Risk
TXN0000309,2025-06-02,CUST00006,WA,35-44,Premium,Low,Retail,Mobile App,Credit Card,Desktop,53.69,1.18,Completed,None,10,Low Risk
TXN0000310,2025-01-22,CUST00025,IL,45-54,Premium,Low,Retail,Web,Credit Card,iOS,13.21,0.29,Completed,None,13,Low Risk
TXN0000311,2025-06-28,CUST00564,IL,18-24,Standard,Low,Grocery,Mobile App,Credit Card,Android,20.12,0.44,Completed,None,6,Low Risk
TXN0000312,2025-05-24,CUST00212,NC,35-44,Small Business,Low,Restaurants,Web,Debit Card,iOS,23.11,0.28,Completed,None,10,Low Risk
TXN0000313,2025-06-25,CUST00099,IL,25-34,Standard,Low,Money Transfer,Mobile App,Credit Card,Android,119.71,2.63,Completed,None,25,Low Risk
TXN0000314,2025-03-30,CUST00440,AZ,45-54,Standard,Low,Retail,Mobile App,Debit Card,API,55.95,0.67,Completed,None,14,Low Risk
TXN0000315,2025-06-09,CUST00319,MA,45-54,Standard,Low,Grocery,Mobile App,ACH,iOS,20.34,0.12,Completed,None,2,Low Risk
TXN0000316,2025-01-29,CUST00366,CA,18-24,Standard,Low,Healthcare,Mobile App,Credit Card,iOS,146.87,3.23,Completed,None,9,Low Risk
TXN0000317,2025-01-04,CUST00356,GA,18-24,Premium,Low,Digital Services,API,Debit Card,Android,105.5,1.27,Completed,None,16,Low Risk
TXN0000318,2025-02-22,CUST00415,GA,18-24,Standard,Low,Retail,API,Credit Card,Android,52.26,1.15,Completed,None,10,Low Risk
TXN0000319,2025-04-07,CUST00563,NY,25-34,Premium,Low,Retail,Web,Debit Card,iOS,43.94,0.53,Completed,None,8,Low Risk
TXN0000320,2025-01-14,CUST00537,GA,55+,Premium,Low,Retail,Card Terminal,Debit Card,Android,14.0,0.17,Completed,None,11,Low Risk
TXN0000321,2025-01-28,CUST00383,NC,25-34,Standard,Low,Grocery,API,Credit Card,iOS,94.34,2.08,Completed,None,13,Low Risk
TXN0000322,2025-03-22,CUST00354,NY,18-24,Premium,Low,Retail,Web,Debit Card,iOS,12.01,0.14,Completed,None,0,Low Risk
TXN0000323,2025-01-11,CUST00425,GA,25-34,Standard,Low,Utilities,Web,Debit Card,Android,229.16,2.75,Completed,None,11,Low Risk
TXN0000324,2025-06-25,CUST00287,NC,45-54,Standard,Medium,Digital Services,Web,Debit Card,API,68.97,0.83,Completed,None,16,Low Risk
TXN0000325,2025-06-10,CUST00057,NJ,35-44,Standard,Low,Digital Services,Mobile App,Wallet Balance,API,96.83,0.39,Completed,None,8,Low Risk
TXN0000326,2025-02-27,CUST00014,NJ,18-24,Standard,Low,Utilities,API,Credit Card,iOS,253.97,5.59,Completed,None,17,Low Risk
TXN0000327,2025-04-17,CUST00400,CA,45-54,Standard,Medium,Utilities,Mobile App,Wallet Balance,POS,207.14,0.83,Completed,None,19,Low Risk
TXN0000328,2025-02-22,CUST00256,NC,18-24,Premium,Low,Restaurants,Web,Credit Card,iOS,96.99,2.13,Completed,None,4,Low Risk
TXN0000329,2025-04-21,CUST00268,NJ,45-54,Standard,Low,Subscription,Card Terminal,Debit Card,POS,86.66,1.04,Completed,None,10,Low Risk
TXN0000330,2025-01-18,CUST00508,GA,55+,Standard,Low,Retail,Card Terminal,Debit Card,iOS,71.13,0.85,Completed,None,0,Low Risk
TXN0000331,2025-03-23,CUST00649,MA,25-34,Premium,Medium,Money Transfer,Mobile App,Credit Card,Android,393.71,8.66,Completed,None,38,Low Risk
TXN0000332,2025-02-08,CUST00605,WA,25-34,Premium,Low,Healthcare,Mobile App,Debit Card,Desktop,66.83,0.8,Completed,None,8,Low Risk
TXN0000333,2025-06-05,CUST00135,TX,45-54,Standard,Low,Retail,Mobile App,Debit Card,Android,140.65,1.69,Completed,None,15,Low Risk
TXN0000334,2025-02-04,CUST00454,WA,45-54,Standard,Medium,Retail,Web,ACH,Android,24.97,0.15,Completed,None,30,Low Risk
TXN0000335,2025-05-02,CUST00603,TX,35-44,Standard,Medium,Grocery,Mobile App,Debit Card,Desktop,62.89,0.0,Failed,Insufficient Funds,48,Medium Risk
TXN0000336,2025-02-26,CUST00415,GA,18-24,Standard,Low,Healthcare,Card Terminal,ACH,iOS,55.48,0.33,Completed,None,14,Low Risk
TXN0000337,2025-06-07,CUST00302,IL,18-24,Standard,Low,Retail,Mobile App,Credit Card,iOS,93.77,2.06,Completed,None,1,Low Risk
TXN0000338,2025-06-05,CUST00590,FL,25-34,Standard,Low,Healthcare,Mobile App,Debit Card,Android,22.27,0.27,Completed,None,1,Low Risk
TXN0000339,2025-05-14,CUST00200,CO,35-44,Standard,Low,Grocery,Mobile App,ACH,POS,15.74,0.09,Completed,None,12,Low Risk
TXN0000340,2025-01-11,CUST00086,PA,35-44,Standard,Medium,Retail,Web,Credit Card,iOS,103.7,2.28,Completed,None,27,Low Risk
TXN0000341,2025-03-19,CUST00141,OH,18-24,Standard,High,Healthcare,Mobile App,Debit Card,iOS,32.4,0.39,Completed,None,39,Low Risk
TXN0000342,2025-04-29,CUST00562,FL,45-54,Standard,Low,Entertainment,Mobile App,ACH,iOS,111.29,0.67,Completed,None,4,Low Risk
TXN0000343,2025-04-11,CUST00262,TX,55+,Standard,Medium,Travel,Mobile App,Debit Card,Android,274.39,3.29,Completed,None,21,Low Risk
TXN0000344,2025-04-27,CUST00027,GA,35-44,Premium,Low,Grocery,Mobile App,Credit Card,Desktop,88.15,1.94,Completed,None,3,Low Risk
TXN0000345,2025-01-24,CUST00163,GA,35-44,Standard,High,Grocery,Mobile App,Debit Card,Android,43.7,0.52,Completed,None,40,Medium Risk
TXN0000346,2025-04-07,CUST00131,FL,18-24,Premium,Medium,Retail,Mobile App,Debit Card,iOS,64.38,0.77,Completed,None,19,Low Risk
TXN0000347,2025-02-11,CUST00561,CA,45-54,Standard,Medium,Money Transfer,Mobile App,ACH,Android,207.49,1.24,Completed,None,44,Medium Risk
